WT2018,WT2019,WT2020,WT2021,WT2022,WT2023,WT2024,WT2025,WT2026,WT2027,WT2028
183.345,183.345,183.345,183.345,183.345,183.345,183.345,183.345,183.345,183.345,183.345
183.345,183.345,183.345,183.345,183.345,183.345,183.345,183.345,183.345,183.345,183.345
183.345,183.345,183.345,183.345,183.345,183.345,183.345,183.345,183.345,183.345,183.345
183.345,183.345,183.345,183.345,183.345,183.345,183.345,183.345,183.345,183.345,183.345
183.345,183.345,183.345,183.345,183.345,183.345,183.345,183.345,183.345,183.345,183.345
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998,173.998
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197,117.197
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717,174.717
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
